label,text
True,Bolsonaro assina decreto que proíbe o consumo de drogas em universidades e choca alunos
True,"A rachadura está aumentando muito, peça aos amigos e familiares, para não utilizar a segunda ponte entre Vila Velha e Vitória. [Ela está] Prestes a cair, e causar um acidente de grandes dimensões, Espírito Santo deve ser notícia breve"
False,"Essa imagem é de um filme novo da Disney para crianças, vamos ficar ligados. Se for possível enviar para mais grupo para alertar as famílias"
True,"Por pressão da bancada evangélica, Lei Maria da Penha será revogada pela ministra Damares"
True,Golaço do presidente [Bolsonaro]. Se você não compartilhar ninguém ficará sabendo. A Globo não mostra
True,Pinos de crack e cocaína recolhido da Universidade Federal do Espírito Santo
True,Alunos de uma universidade federal criam ateliêr sic de arte anal
True,Maravilha!!! BR-163 sem asfalto há 30 anos. Agora Bolsonaro está fazendo com cimento de primeira qualidade
True,Que cena bizarra. Nem a resistência conhece a Marielle [Franco]
True,Maconhal é encontrado pela Polícia Civil em terreno da UnB
True,Sérgio Moro acaba de ser escolhido o décimo-terceiro maior líder do mundo pela americana Fortune!
True,"Haddad ao comentar sobre Nicolás Maduro e o que tem acontecido na Venezuela: 'Maduro, para mim, é um exemplo e inspiração. Há problemas na Venezuela Há. Mas a culpa é da oposição que não colabora"
True,Franciscanos nas ruas de Curitiba em apoio ao presidente Lula
True,"Petrobras cancela contrato de R$ 780 milhões com a McLaren. Verba vai pra ensino fundamental, ciência e tecnologia. Perfeito"
True,Atrase o envelhecimento fazendo ... ácido hialurônico em casa
True,Aprovada a Lei de Defesa de Patrimônio
True,Não vejo motivo algum para abajularem sic Airton sic Senna. Ele era apenas um corredor de carro e nada mais. Lula sim é a verdadeira história do Brasil
True,"'Câncer é um fungo! E bicarbonato de sódio ajuda a curar o câncer, diz Oncologista"
True,"Esse é Frei Beto, amigo de Lula"
True,"Essa é a juíza que condenou o Danilo Gentili. Está explicado, não é"
True,"O falso padre que visitava Lula, depois ia pra Venezuela e Cuba"
True,"Se tocam em Guaidó, em duas horas tropas aéreas chilenas entram na Venezuela"
True,"O povo venezuelano se mobiliza pacificamente [hoje, 304] em Miraflores para gritar: Não ao golpe de Estado!"
True,"Isso [manifestação] ocorreu mais cedo, no Quartel Libertador, Maracaibo, Zulia #30abr"
True,"Pablo Escobar, Cristina Kirchner, Dilma Rousseff e Néstor Kirchner. Alta sociedade do crime reunida"
True,"Esse projeto de lei anticrime do [Sérgio] Moro, Hitler do judiciário, quer punir a corrupção. Um absurdo, corrupção é algo cultural no Brasil e forma de governo de todos os presidentes desde a redemocratização"
True,Lula é eleito pela revista inglesa 'The Economist' como o maior ladrão do mundo
True,A EST A CASA DO LULA...DILMA E GLEISI
True,Os franceses fazem chacota do STF brasileiro
True,Documento do Wikileaks revela que Globo repassou à Unesco apenas 10% do que arrecadou com o Criança Esperança
True,A Globo sonega R$ 600 milhões e usa as crianças para te pedir dinheiro e aumentar as isenções de Imposto de Renda
True,Papa Francisco cancela a Bíblia e propõe criar um novo livro
True,Presidente Jair Bolsonaro assina decreto que acaba com a obrigatoriedade de bacharel em direito prestar exame [d]a OAB
True,"Legenda de vídeo: '[Presidente Bolsonaro,] Não vou falar com você'"
True,Marina Silva entra na Justiça para que 8 mil radares sejam colocados nas estradas
True,"1 mês após massacre em escola de Suzano, Exército promove projeto Atirador Mirim para ensinar crianças a atirar"
True,"Sabe quem foi tirado do ministério depois de quatro meses por ser incompetente ... Ele mesmo, o Tiro Nomes [Ciro Gomes]"
False,"Quando o museu pega fogo e é brasileiro: 'Já está feito, já pegou fogo, quer que faça o quê', diz Bolsonaro sobre incêndio no Museu Nacional"
False,"Quando o museu é francês: 'Em nome dos brasileiros, manifesto profundo pesar pelo terrível incêndio que assola um dos maiores símbolos da cultura e da espiritualidade cristã e ocidental, a catedral de Notre-Dame, em Paris. Neste momento sombrio, as nossas orações estão com o povo francês."
False,"Cortou 17 Ministérios, gerando economia para os cofres públicos"
True,"Abriu a caixa preta do BNDES, que terá de devolver ao Tesouro Nacional R$ 316 bilhões roubados pelo PT"
True,"Cortou R$ 2,5 bilhões de verbas de patrocínio com a Globo e outras empresas televisivas ..."
True,... e criou um canal oficial do governo no Youtube
False,Cortou 21 mil cargos comissionados
False,Desbaratou a quadrilha que usava os índios para a criação de milhões de criptomoedas
False,Descobriu que os aviões do SUS estavam sendo utilizados para o transporte de drogas
True,Cortou a obrigação dos trabalhadores de pagar o imposto sindical
False,Criou a PEC da Previdência
False,"Gerou saldo positivo nas contas do governo de R$ 30,2 bilhões em 3 meses"
False,Mudou a Lei Rouanet ...
True,"Cortou a suntuosa verba do Carnaval e outros eventos, passando a responsabilidade a ser dos próprios idealizadores"
False,Mudou a validade da CNH de 5 para 10 anos
False,Acabou com as lombadas eletrônicas
True,"Desvendou as fraudes no Bolsa Família, onde sic os benefícios iam para pessoas mortas, empresários e funcionários fantasmas"
False,Exonerou seu próprio ministro
True,Cancelou um jantar de [R$] 290 mil no Ibama e exonerou a responsável
True,Cancelou a compra de caminhonetes no Ibama 20 vezes mais caras
False,Acabou com o horário de verão
False,Criou o 13 do bolsa família
False,Criou o centro de pesquisa para resolver o problema da seca no Nordeste
True,Mandou os chefes das grandes facções para presídios de segurança máxima
False,Fez parceria tecnológica com Israel
False,Flexibilizou a posse de armas
False,211 mil vagas de emprego criadas em dois meses ...
True,... [Criação de empregos nos primeiros dois meses] Recorde
False,A bolsa de valores superou 100 mil pontos pela primeira vez na história
True,O primeiro-ministro de Luxemburgo e seu esposo chegando numa festa de gala
True,"Estou pessoalmente consternado com o incêndio que atingiu a Catedral de Notre-Dame, símbolo da cultura ocidental e da fé cristã. Me solidarizo à todos os ingleses nesse momento tão difícil e doloroso"
True,Observações do dr. Drauzio Varela
False,15 milhões desempregados [no Brasil]
True,"Em três meses de governo [Bolsonaro], nenhum projeto para combater o desemprego [foi feito no Brasil]"
True,Vivi pra ver! Cúpula do PT entra na justiça contra o pagamento 13 salário ao Bolsa Família
True,Diga não ao décimo terceiro salário do Bolsa Família
True,"Projeto de lei prevê como sendo crime hediondo a legítima defesa e a reação a assalto; Segundo a deputada Marília do Rosário sic, o projeto de sua iniciativa visa reduzir o grande número de assaltantes que são brutalmente assassinados no exercício da profissão"
True,Zeca TchuTchuca no auge de sua militância enquanto papai estava preso
True,"Pelo jeito a Ceasa ficou totalmente alagada nas últimas chuvas. As frutas, legumes e verduras ficaram imersas na água suja"
True,Efeito Paulo Freire na educação. Alunos comemoram aniversário de universidade sem roupa. A mídia diz: é coisa de jovem
True,Dilma gastou do nosso dinheiro R$ 73 milhões num salão de beleza
False,"Michelle arrecadou num chá beneficente 5,3 milhões em doações para causas sociais"
True,Maria do Rosário diz que Rota errou em matar 11 bandidos em tentativa de assalto a banco. Ela diz que bandidos nem tiveram a chance de revidar. Tá louca
True,[Abraham Weintraub]  doutor
True,"Presidente siga firme na missão que Deus e o povo lhe confiou e combata o Foro de São Paulo, não se renda à mídia esquerdista e não dê espaços para oportunistas de plantão"
True,"Montanhas de euros e reais na casa de Cristina Kirchner. A operação vazou, mas a polícia chegou antes que queimassem tudo"
True,"Papai Bolsonaro mandou vir 15 desses aí! Sistema de mira e de câmeras, coisa de outro mundo! Chegaram dois aqui no Rio de Janeiro hoje!"
True,"Brasil ganha de presente de Israel 15 helicópteros AH-64 Apache, o mais avançado para combater o crime organizado. Fruto de um novo Brasil"
True,"Fortuna [de Lula]: U$ 2 bilhões segundo a revista Forbes, 2006"
True,"Assassino foi descoberto! Não é PM, não é branco.  ligado ao TRFICO. A Mídia não fala mais de Marielle. Por que Marielle foi morta por Thiago Macaco, negro, de origem pobre e bandido. Onde está o branco racista, policial e homofóbico que a esquerda e a Globo inventaram"
True,Militares botando Lula pra correr desde 1964 foto
True,Câmera em carro flagra momento exato do acidente com o 737 MAX 8 da Boeing na Etiópia
True,"Isso mesmo, o cantor Pabllo Vittar fechou um contrato de 5 anos com a Globo para apresentar o programa TV Criança Gay"
True,"Engraçado. Depois que foi descoberto que o assassino de Marielle era do PT, parece que finalmente ela morreu. Ninguém fala mais nada"
True,"Caso conheçam alguém com Lábio Leporino eou Fenda Palatina, informa-se que existem 12 médicos americanos dispostos a operar no hospital militar, mas só existem 71 pacientes e são necessários 135 pacientes para operar na próxima semana"
True,BR-319 ManausPorto Velho: 3 meses de governo [estrada asfaltada]. PT: 16 anos no poder [caminhões atolados na rodovia]
True,"Em São Paulo, arqueólogos escavaram a Vala de Perus que foi utilizada para descartar corpos durante a ditadura militar, foram mais de 1.000 ossadas encontradas. Se vc acha que há razões para comemorar essa data, procure um psicólogo!"
True,Procurador Geral dos EUA rompe o silêncio e diz que a Lava Jato foi criada para atender interesse dos Estados Unidos!
True,"Canibal comeu 23 entregadores de pizza, seis testemunhas de Jeová, dois carteiros nos últimos sete anos"
True,"Querem conhecer uma das adegas de Lula, o presidente quase analfabeto dos pobres Lula, que tirou milhões da pobreza"
True,Será que dá para apagar aquele vídeo que votei contra o impeachment do Temer
False,E o outro que eu dizia que era um crime uma pessoa se aposentar somente aos 65 anos de idade
False,Rodrigo Maia não nasceu no Brasil ...
True,... e não pode ser o Presidente da Câmara
True,"O Exército Brasileiro conseguiu, ontem, encontrar água ao perfurar um poço em Caicó, no Nordeste"
True,As impressões digitais de uma das assessoras de Marielle são encontradas na maçaneta da porta do carro dos assassinos
True,Parabéns aos brasileiros ilegais dos EUA onde a votação em Bolsonaro superou 70%: agora vocês serão denunciados pelo próprio consulado brasileiro para deportação mais rápida
True,"Bomba atômica prestes a explodir! PF intercepta ligação telefônica entre Aécio e Gilmar Mendes, com confirmação de crimes entre ambos"
True,"A casa onde mora o matador de Marielle e Anderson pertence ao presidente Bolsonaro, está na declaração de bens dele ao TSE"
True,Bolsonaro destaca 2 inauguração de rodovia em menos de 10 dias no Nordeste
True,Tirem suas próprias conclusões
True,"Vai vendo! Times Square, agora há pouco! A esquerdalha toda se coçando de raiva!"
True,O PSOL se reúne nesta quarta-feira para discutir juntamente [com] a CNBB para a canonização de Marielle Franco
True,Moro afasta promotor que investigava Flávio Bolsonaro
True,Agora [Moro] afasta delegado que investigou assassinos de Marielle
True,Já imaginaram se esse cidadão tivesse com a camisa do Bolsonaro Seria matéria para um Globo Repórter inteiro!
True,"As armas não matam, o que mata é a ausência de amor"
False,"Valores gastos com publicidade nos governos de FHC em azul [R$ 4,8 bi], do PT em vermelho [R$ 29,7 bi] "
True,Valor orçado para ser gasto esse ano no governo do Bolsonaro em verde [R$ 150 milhões]
True,Flávio Bolsonaro envia projeto que legaliza porte de armas no Brasil
True,"Ministro Luiz Fux deferiu uma cautelar provisória, a pedido do presidente eleito, para a suspensão do financiamento de anistiados da ditadura"
True,A perícia mostrou que o vídeo que o Bozo sic postou é americano!
True,Não sei porque tanto mimimi foi apenas mais uma mulher negra que tombou!  a vida amigo
True,"Olha o perfil do assassino de Marielle. Não é montagem nem fake, ok"
True,"Bolsonaro fazendo história. Luiz Henrique de Castro, autor da chacina de Suzano"
True,"Na foto, lcio, que executou Marielle Franco junto com Ronnie, parece descontraído ao lado de Eduardo e Jair Bolsonaro"
True,Assassino da Marielle ... foi condecorado pelo filho [de Bolsonaro] na Alerj [Assembleia Legislativa do Rio de Janeiro]
True," graças aos soldados, e não aos sacerdotes, que podemos ter a religião que desejamos.  graças aos soldados, e não aos jornalistas, que temos liberdade de imprensa ....  graças aos soldados, e não aos políticos, que podemos votar"
True,"Se autoproclamar presidente é fácil, quero ver governar. Boa noite a todos!"
True,Um chefe de estado não exerce a democracia pelo Twitter
True,"Vamos ver de quem nós estamos falando. Nós estamos falando dessa jornalista aqui, que falou que o Brasil virou uma ditadura. Que com a morte da Marielle deixou isso bem claro"
True,Jornalista do Estadão: a intenção é arruinar Flávio Bolsonaro e o governo
True,"Em Honduras, possuir armas é proibido"
True,[Honduras] é o país com maior taxa de homicídios
True,"Na Suíça, possuir armas é obrigatório"
True,[A Suíça] é o país com menor taxa de homicídios
True,Exclusivo  Venezuela Posiciona Mísseis S-300 na Fronteira com o Brasil
True,Bolsonaro indica Marun ... para diretoria de Itaipu.
False,[Marun] é acusado de desvio de 16 milhões
True,Caças russos sobrevoando a fronteira com o Brasil. Valha-me Deus.
True,"Urgente, isto foi agora há pouco! Brasil posiciona tanques de guerra na fronteira com a Venezuela"
True,E o Messi que ganha 530 milhões por ano e contrata o Mickey da cracolândia falsificado pro aniversário do filho
True,"Ministra Damares cancela pagamento de 2.000 anistiados, entre eles FHC, Lula, Chico Buarque, Gilberto Gil. A farra acabou! Tchau, queridos!"
True,"O presidente da República ... decreta ... mobilização nacional, devendo se apresentar todos os homens brasileiros, de 18 dezoito a 60 sessenta anos de idade, independente do estado civil, às 18h do dia 1 de março de 2019 sexta-feira, para treinamento militar, de caráter sigiloso e com término no dia 06 de março de 2019 quarta-feira de cinzas"
True,"Pasmem, mas essa moça é filha da deputada Maria do Rosário"
True,Atenção senhores pais. Se o STF aprovar a criminalização da homofobia vocês vão ter que aceitar marmanjo usando banheiro feminino sem reclamar. E se reclamar serão presos por homofobia
True,BR-163 Pará - Antes. BR-163 Pará - Agora. São apenas 49 dias do governo Bolsonaro!!!
True,"Foi na Ford que não deixaram a Manu [Manuela Dvila] e o [Fernando] Haddad discursarem aos gritos de mito, mito"
True,"Dilma queria uma previdência de 95 anos para homem e 85 para mulher. Reclamem! Essa é para o pessoal que reclama da reforma da Previdência do Bolsonaro, boa mesmo era a da Dilma"
True,Cuidado: Uber Adilson motorista Assaltante armado Placa 3180 FIAT branco IDEA LLJ 3180
True,"Enquanto isso, no Japão, a capa de revista retrata a realidade atual da imprensa brasileira"
True,Governo Venezuelano mostrando ao mundo que seus alunos recebem merenda e não precisam da ajuda humanitária
True,Não adianta brigar comigo: vacinas causam autismo. Tá na bula
True,Esta mansão foi só na delação do ex-ministro Palocci
True,Inacreditável! Lembra das malas do Geddel com R$ 51 milhões A Justiça arquivou o caso por falta de provas
True,"Morte de Teori Zavascki: Sargento Marcondes, filiado ao PT, apagou fitas da torre de comando e está foragido"
True,Jornalista da Band News vai revelar uma bomba do governo Bolsonaro que vai abalar as estruturas do país
True,Não é um prédio numa favela.  a USP imagem
True,Pedalada feita na Previdência Social. [O decreto] Retira mais de R$ 600 bilhões do INSS e transfere para outras pastas
True,"[O decreto 9.66919] Nem fala pra onde [vai o dinheiro], quem é [beneficiado pelo dinheiro]"
True,"O amigo do meio está foragido, procurado pelo assassinato da Marielle"
True,O presidente da OAB  de camisa preta atrás  em apoio ao terrorista Battisti! Qual é mesmo o papel da OAB
True,"Vídeo com Bolsonaro durante a campanha, e antes da facada, tem áudio falando do câncer e bolsa de colostomia já do lado esquerdo"
True,"Urgentíssimo: China manda recado aos EUA e ao mundo, preparem-se para tudo, iremos entrar em uma Terceira Guerra Mundial"
True,Mulher joga lixo na rua durante a chuva [do Rio de Janeiro].  fácil concentrar a culpa só na Prefeitura ou na natureza
True,"Jean Wyllys acaba de se aposentar com salário de R$ 22 mil por mês, depois de longo tempo de trabalho de oito anos"
True,"Uma das mais poderosas famílias reais do Ocidente fez questão de procurar Haddad em Londres, cumprimentá-lo e mandar carta pessoal ao Presidente Lula"
True,Urgente. OAB ameaça expulsar que advogar de graça para familiares de Brumadinho
True,Morre bombeiro que resgatou quatro sobreviventes em Brumadinho-MG
True,Se o Lula não for solto vamos cometer suicídio e os bolsominions serão os culpados
True,"Dona Marisa era funcionária do Congresso Nacional com salário de R$ 68.945,45, sendo que nunca prestou concurso público. O que é pior, Lula irá receber a pensão"
True,Esse é o dono da pousada de Brumadinho que morreu soterrado pela lama
True,Por que essa mulher [Manuela Dvila] ligou 18 vezes para Adélio [Bispo] no dia do esfaqueamento de Bolsonaro
True,Nossa camarada comunista ... dando lacre com a ministra da goiaba
True,Foi dada a largada por Rodrigo Santoro
True,Senadora Gleisi Hoffmann pede homenagem para o Lula na Europa. Vejam o que aconteceu
True,"Tecnologia israelense ajuda a encontrar três pessoas vivas. Quanto vale um presidente humilde para seu povo, que aceitou ajuda de uma nação amiga"
True,Foram os equipamentos israelenses que tiraram da lama a criança com vida. E o choro de um soldado israelense não comove essa raça que se instalou e gangrenou o nosso país vídeo
True,MPF identificou repasse bancário de R$ 50 mil de Jean Wyllys ao advogado do esfaqueador de Bolsonaro [Adélio Bispo]
True,"A verdade liberta! Após 8 dias do rompimento da barragem em Mariana, Dilma alterou o decreto para tragédia desse tipo ser considerada fenômeno natural, para não ser de responsabilidade dos órgãos competentes"
True,Desastre de Brumadinho. Jovem sai viva do meio da lama vídeo
True,"A Polícia Rodoviária Federal deteve nessa tarde, próximo à cidade de Itaguará, cerca de 68 km de Brumadinho, um venezuelano e um cubano. O carro em que viajam estava em alta velocidade, houve troca de tiros e um terceiro homem foi morto durante a perseguição"
True,Rede Globo sendo hostilizada em BrumadinhoMG
True,"Não é 'O Grito', de Munch.  o grito e a dor do Brasil [pelo rompimento de barragens] imagem"
True,Cadê o criminoso desses assassinatos ... Misericórdia ao povo de Brumadinho imagem
True,Momento exato do rompimento da barragem de Brumadinho vídeo
True,"Concordo com Bolsonaro que filho de pobre tem tara por fazer faculdade. Se não tem dinheiro pra pagar, não venha dar despesa para o governo! Faça outra coisa da vida! - Paulo Guedes"
True,"Eleitores do Bolsonaro, se Flavio Bolsonaro cair, quem assume a vaga é Lindbergh Farias"
True,"Lula ... caindo na grama em Davos, durante o Fórum, janeiro de 2003"
True,#23Ene [23 de janeiro] Impresionante vídeo
True,Policial é estuprada por oito menores e morta com 32 facadas na zona norte do Rio de Janeiro
True,Esse é o MP-RJ que está investigando o Flávio Bolsonaro sem ordem judicial
True,"Veja o resultado de uma batida policial, na casa das lideranças do acampamento do inocente MST, no município de Descalvado-SP"
True,"2009. [Jair Bolsonaro tinha] Conta bancária: 5 mil. Uma casa, dois carros, uma mobilete, duas bicicletas e seis varas de pescar. 2019. [Bolsonaro tem] Conta bancária: R$ 18 milhões. Oito casas, nove carros, moto aquática, 12 apartamentos, investimentos milionários imagem"
True,"Engraçado. O mundo todo critica Trump por fazer um muro para evitar a entrada de ilegais pelo México Mas ninguém fala nada sobre o muro que o México já construiu em toda a fronteira, isolando a Guatemala"
True,Temos que roubar por mais 12 anos e 337 dias para alguém reclamar!
True,A água quente de coco pode poupar uma vida!
True,Os petistas sendo ridicularizados por todo o mundo. Veja a capa do jornal francês Charlie Hebdo!
True,Fazenda do filho do Lula orçada em 50 milhões de reais
True,Vamos mostrar quem luta pela paz! Coloque uma faixa bem grande na sua casa com os dizeres: Residência livre de armas
True,"Não é hora de combater a fome, a miséria, muito menos o analfabetismo.  hora de combater o PT e o comunismo. Vamos juntos!"
True,"O primeiro passo é parar todo o consumo de açúcar, sem açúcar em seu corpo, as células cancerígenas morrem naturalmente"
True,"O segundo passo é misturar a fruta do limão com uma xícara de água quente e beber durante 1 a 3 meses. ... De acordo com uma pesquisa da escola de medicina de Maryland, é 1000 vezes melhor que a quimioterapia.."
True,"O terceiro passo é beber 3 colheres de óleo de coco orgânico, de manhã e à noite, e o câncer desaparecerá"
True,"Imprensa internacional desmascara Lula e divulga poupança de U$ 108 milhões em Luxemburgo, caiu a casa de vez"
True,"Afrontando Bolsonaro e Sérgio Moro, o governador da Bahia Rui Costa PT se declara novo Presidente da República do Nordeste do Brasil, e articula união de um Nordeste Vermelho contra o crime'"
True,"Governo de Bolsonaro, em 7 dias de governo, tira meio milhão de pessoas da pobreza. Medo da auditoria causa debandada de beneficiários do Bolsa Família"
True,Avião do filho do Lula ... [de] US$ 50 milhões. Pago com o dinheiro do povo brasileiro
True,"A riqueza do Lulinha. Sócio majoritário dos frigoríficos JBS, sócio majoritário da Oi"
True,Polícia Federal descobre que Bolsonaro tem R$ 200 milhões em conta na Suíça
True,"Dá-lhe Sérgio Moro. 60 chefes do crime organizado no Ceará, levados para a Prisão Federal. Aos poucos o Super Ministro da Justiça mostra sua força. Notem que todos estão saudáveis, prontos para fazerem estradas e ferrovias"
True,Bolsonaro autoriza execução da dívida da Globo de R$ 358 milhões de impostos sonegados
True,Promotor manda prender lutadora de UFC que reagiu a assalto e espancou criminoso no Rio de Janeiro
True,Presidente Jair Bolsonaro acaba de assinar decreto pelo fim do carnaval e parada gay no Brasil
True,"Urgente! Ministro Paulo Guedes acaba de anunciar o fim do bolsa bandido, o auxílio-reclusão"
True,Está ocorrendo um verdadeiro massacre no Mato Grosso do Sul. Os indígenas estão sendo assassinados
True,Foto de mãe indígena sendo agredida por policiais
True,O presidente eleito [Bolsonaro] e seu filho [Eduardo] votaram conta a Lei Brasileira de Inclusão LBI
True,"Parabéns a OAB, que para intensificar a sua fiscalização ao Governo Bolsonaro irá permitir ao Deputado Tulho Gadeia sic, namorado da Fátima Bernardes, a sua inscrição sem a necessidade de realização da prova no Exame de Ordem, dada sua agenda Deputado tem dificuldade na aprovação"
True,Casamento de Preta GIl foi pago com a Lei Roubanet! Pasmem 2 milhões e 200 mil!
False,Alguém avisa a Michele Bolsonaro que a lei que regulamenta a profissão de tradutor e intérprete da Língua Brasileira de Sinais Libras é da Maria do Rosário
True,... E o seu marido votou contra
True,Cesare Battisti ... recebe do Brasil uma pensão de 31.845 reais
True,Mayra Dias grita 'Lula Livre' durante Miss Universo e é desclassificada
True,"Uma mulher francesa, branca, certa e, provavelmente, também cristã sendo covarde e, brutalmente, espancada... imagem"
True,"Vamos dominar essa terra de infiéis, diz líder religioso do Islã vídeo"
True,O filme 'Corpus Christi' do diretor safado chamado deputado Jean Wyllys ... está para ser exibido nos cinemas. Com patrocínio da Lei Rouanet. Este filme mostra Jesus e seus discípulos como gays
True,Juiz Marco Aurélio e seu amigo Fidel
True,Advogado de Lula vira réu por embolsar R$ 68 milhões da Fecomércio
True,"Urgente: o presidente Jair Bolsonaro é expulso de uma universidade, cai, apanha e é pisoteado vídeo"
True,Gleisi Hoffmann beijou Lula após missa em homenagem a Marisa Letícia imagem
True,"O deputado Jean Wyllys convidou dezenas de ativistas LGBT, CUT, MST, MTST, etc Ele próprio já disse que irá usar um uniforme da Guarda Bolivariana Cubana e ficará com seus convidados na galeria"
True,Existe foto mais emblemática que esta [Aécio beijando Moro]
True,"Por seis votos a cinco, colunista da @folha de São Paulo Patrícia C. Mello, foi condenada a pagar 200 mil reais ao presidente eleito Bolsonaro, por acusá-lo de propagar fake news no celular"
True,"Nicolás Maduro, 1984. Foto proibida na Venezuela pelo presidente atual Nicolás Maduro"
True,"O príncipe saudí Kahtani, 51 anos, com sua esposa Nawaf de 6 anos de idade. Arábia preside comissão de direitos humanos da ONU!"
False,"Tornado em Foz do Iguaçu na tarde de hoje, 13.12.2018"
True,Coaf na cola: Assinatura de Bolsonaro aparece em livro de ouro dos porteiros do condomínio onde mora
True,"O assassino de Campinas ... filiado ao PT, atirando indiscriminadamente em local religioso ..."
True,"Quando [Arnold Schwarzenegger] foi ao hotel em uma oportunidade, a administração se recusou a dar-lhe um quarto"
True,Uma bela foto feita pelo padre e paroquianos da Catedral de Campinas SP
True,Imigrantes islâmicos na Alemanha destruindo árvores de Natal na Woolworth
True,China sugere ao Brasil a Lei que dá pena de morte para os políticos corruptos
True,Vão ser demitidos 180 petistas [do Coaf]
True,Olhem o criminoso ao lado da presidente do PT
True,Che Guevara lutando contra um inimigo perigoso e armado!
True,Segurança que matou cachorro no Carrefour é espancado por populares em Osasco
True,Pessoas idosas acima de 60 anos não pagam estacionamento nos shoppings
True,"A que tem uma 'barrinha colorida' é produto que já venceu, voltou para o fabricante e colocaram mais produtos para reaproveitar voltou para o mercado"
True,"Sabe quanto o Rei Roberto Carlos tirou da Lei Rouanet para aqueles shows nos cruzeiros, etc. R$ 150 milhões!"
False,"Principal aliado de Bolsonaro no Amapá acaba de ser preso pela PF por diversos crimes, ele pedia o fim da corrupção e a prisão de Lula"
True,"EXTRA 'Bolsonaro renuncia mandato de presidência antes de assumir. Folha de São Paulo 06122018 às 16h17. Em comunicado extra-oficial, Jair Messias Bolsonaro, renuncia seu futuro cargo eleito. Veja a matéria na íntegra"
False,"Bolsonaro: 'A cavalaria brasileira foi muito incompetente. Competente, sim, foi a cavalaria norte-americana, que dizimou seus índios no passado e hoje em dia não tem esse problema em seu país'imagem"
True,Bolsonaro contratou um degustador
True,"Enquanto os petistas falam da continência de Bolsonaro ao [presidente] americano, não vamos deixá-los esquecer da referência de joelho que Lula fez aos ditadores Hugo Chávez e Evo Morales foto"
True,A mãe disfarçando com as crianças até conseguir roubar a bolsa da mulher em um shopping no Rio de Janeiro vídeo
True,Comunistas terroristas Movimento 8 de Outubro: Lewandowski imagem
False,Montagem com seis fotos de Bolsonaro usando camisas de times diferentes imagem
True,"Por favor, passar para muitos grupos, fazer chegar a todas as companhias aéreas, e as autoridades dos aeroportos poderem vir a saber o que seus funcionários fazem. Essa aeronave é da Gol Linhas Aéreas vídeo"
True,"O povo do Rio de Janeiro deve dar uma chance a Pezão como governador para ele dar continuidade ao legado de investimentos iniciado por Cabral. Com relação ao 2. turno da eleição federal, Aécio representa a honestidade que o Brasil precisa. #Aecio45 #Pezao15"
True,"A Comissão de Direitos Humanos de Minas Gerais ... conseguiu autorizar a prisão do estudante de 21 anos que reagiu a um assalto com arma de brinquedo e espancou o bandido. ... De acordo com a presidente da Comissão, Gizelle Rosário Leitte, o jovem agiu com demasiada força e não deu chances de defesa ao assaltante"
True,"Você sabia que 2% de toda arrecadação do veículo do Mercosul será destinado para a Entidade Internacional do Mercosul, a RENAC, você sabe o que é a RENAC ... RENAC é Reconstrucción Nacional de Cuba"
True,"Segundo o embaixador da China no Brasil, Li Jinzhang, quem invadiu área de pesca Chinesa foi o barco brasileiro Oceano Pesca I"
True,No Governo Dilma foi assinado um tratado onde o Brasil cedeu por 25 anos parte da costa brasileira para pesca chinesa
True,"Gustavo Perrella, dono do helicóptero que foi pego cheio de cocaína, é nomeado para o Ministério dos Esportes"
True,Não há mais vagas em hotéis em Brasília para a posse do presidente
True,"A origem da Black Friday vem dos EUA na época da escravidão, quando os africanos eram comercializados a preço mais barato para os grandes proprietários de terra na última sexta feira de novembro imagem"
True,"Quem quiser dar aula, que faça isso por gosto e não por salário. Se quiser ganhar melhor, peça demissão e vá para o ensino privado imagem"
True,"Sabia que, só em Brasília, tem 40 mil pescadores cadastrados recebendo auxílio-pesca imagem"
False,Ela [Laurita Vaz] negou 143 habeas corpus a Lula... imagem
True,"...mas livrou da cadeia Roger Abdelmassih, estuprador de mais de 40 mulheres imagem"
True,HiIlary Clinton em 2013: 'Gostaria de ver pessoas como o Donald Trump concorrendo a cargos políticos; eles são honestos e não podem ser comprados
True,"O Moro é professor na UFPR, não vai trabalhar e recebe salário. ... O guerreiro contra a corrupção recebe sem trabalhar imagem"
True, bonito ver expoentes mundiais mostrando admiração e respeito a Lula imagem
True,"Vocês conhecem Luiz Martins Bom, esse lixo petista"
False,Sozinho [Luiz Martins] tinha 137 cargos comissionados no Detran
True,"Você sabia que vereadores, deputados, governadores, senadores não pagam imposto de renda! Nem contribuem com a previdência!"
True,Só lembrando que Bozo se aposentou aos 33 usando atestado de insanidade mental no Exército
True,"Se eu ganhar, eu acabo com esse negócio de creche comunitária. O Estado não tem obrigação de olhar filho dos outros. Isso é obrigação dos pais"
True,Raciocinem! Existem apenas DUAS Universidades de Medicina em Cuba
True,[Cuba] forma 300 médicos por ano
True,Todos os senadores do PT votaram a favor do aumento para os ministros do STF
True,Eu digo não à redução da idade penau imagem
False,"Os dependentes legais do médico intercambista estrangeiro não poderão exercer atividades remuneradas, com emissão de Carteira de Trabalho e Previdência Social pelo Ministério do Trabalho e Emprego"
True,Seus ternos [de Lula] eram os mais caros que já fiz para um presidente imagem
True,Um dos advogados do Adélio na audiência do Lula imagem
True,"Filhos de juízes vão receber auxílio-educação de 7.000, até os 24 anos"
True,Santoro veste camiseta de Bolsonaro
